Index,Flag,L1,L2,L1_02
9117_ADT,1,T cell,CD8 Naive,T cell_ADT
9119_ADT,1,T cell,CD4 Naive,T cell_ADT
9120_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9125_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9126_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9128_ADT,1,B cell,Memory B,B cell_ADT
9130_ADT,1,T cell,CD4 Memory,T cell_ADT
9133_ADT,1,T cell,CD8 Effector_2,T cell_ADT
9134_ADT,1,T cell,CD4 Memory,T cell_ADT
9137_ADT,1,T cell,CD8 Effector_2,T cell_ADT
9142_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9143_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9146_ADT,1,T cell,CD4 Memory,T cell_ADT
9147_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9148_ADT,1,T cell,CD8 Naive,T cell_ADT
9151_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9152_ADT,1,NK,NK,NK_ADT
9154_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9155_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9157_ADT,1,T cell,CD4 Naive,T cell_ADT
9159_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9160_ADT,1,T cell,CD4 Naive,T cell_ADT
9161_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9162_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9165_ADT,1,T cell,CD4 Naive,T cell_ADT
9167_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9168_ADT,1,T cell,CD8 Naive,T cell_ADT
9170_ADT,1,T cell,CD4 Naive,T cell_ADT
9172_ADT,1,T cell,CD8 Naive,T cell_ADT
9173_ADT,1,T cell,CD8 Naive,T cell_ADT
9175_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9177_ADT,1,T cell,CD8 Naive,T cell_ADT
9179_ADT,1,Mono/DC,pDC,Mono/DC_ADT
9180_ADT,1,NK,NK,NK_ADT
9181_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9182_ADT,1,B cell,Naive B,B cell_ADT
9185_ADT,1,T cell,CD8 Naive,T cell_ADT
9187_ADT,1,T cell,CD4 Naive,T cell_ADT
9188_ADT,1,B cell,Memory B,B cell_ADT
9189_ADT,1,B cell,Naive B,B cell_ADT
9190_ADT,1,T cell,MAIT,T cell_ADT
9192_ADT,1,T cell,CD4 Naive,T cell_ADT
9194_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9195_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9197_ADT,1,T cell,CD4 Memory,T cell_ADT
9198_ADT,1,T cell,CD8 Naive,T cell_ADT
9199_ADT,1,T cell,CD8 Naive,T cell_ADT
9202_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9204_ADT,1,B cell,Naive B,B cell_ADT
9208_ADT,1,Progenitor cells,Prog_B 1,Progenitor cells_ADT
9210_ADT,1,NK,NK,NK_ADT
9211_ADT,1,NK,NK,NK_ADT
9216_ADT,1,Mono/DC,pDC,Mono/DC_ADT
9218_ADT,1,T cell,CD8 Naive,T cell_ADT
9219_ADT,1,B cell,Memory B,B cell_ADT
9220_ADT,1,T cell,CD4 Memory,T cell_ADT
9221_ADT,1,T cell,CD4 Naive,T cell_ADT
9223_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9225_ADT,1,T cell,CD4 Memory,T cell_ADT
9226_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9227_ADT,1,NK,NK,NK_ADT
9231_ADT,1,B cell,Memory B,B cell_ADT
9235_ADT,1,B cell,Memory B,B cell_ADT
9239_ADT,1,T cell,CD8 Naive,T cell_ADT
9240_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9241_ADT,1,T cell,CD4 Naive,T cell_ADT
9242_ADT,1,NK,NK,NK_ADT
9244_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9245_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9247_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9248_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9250_ADT,1,T cell,CD4 Naive,T cell_ADT
9253_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9254_ADT,1,T cell,CD8 Naive,T cell_ADT
9255_ADT,1,T cell,CD4 Memory,T cell_ADT
9259_ADT,1,T cell,CD8 Naive,T cell_ADT
9260_ADT,1,T cell,CD8 Naive,T cell_ADT
9262_ADT,1,T cell,CD4 Naive,T cell_ADT
9263_ADT,1,T cell,CD4 Naive,T cell_ADT
9264_ADT,1,B cell,Naive B,B cell_ADT
9265_ADT,1,B cell,Naive B,B cell_ADT
9267_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9268_ADT,1,B cell,Naive B,B cell_ADT
9269_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9270_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9276_ADT,1,T cell,CD8 Naive,T cell_ADT
9277_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9279_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9281_ADT,1,T cell,CD4 Memory,T cell_ADT
9283_ADT,1,B cell,Plasmablast,B cell_ADT
9284_ADT,1,T cell,CD4 Memory,T cell_ADT
9285_ADT,1,B cell,Memory B,B cell_ADT
9287_ADT,1,T cell,CD8 Naive,T cell_ADT
9288_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9289_ADT,1,T cell,CD8 Naive,T cell_ADT
9290_ADT,1,T cell,CD8 Naive,T cell_ADT
9291_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9294_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9295_ADT,1,T cell,CD4 Memory,T cell_ADT
9296_ADT,1,T cell,CD4 Naive,T cell_ADT
9297_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9300_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9307_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9312_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
9313_ADT,1,NK,CD56 bright NK,NK_ADT
9315_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9320_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9322_ADT,1,T cell,CD4 Memory,T cell_ADT
9323_ADT,1,T cell,CD4 Naive,T cell_ADT
9324_ADT,1,T cell,CD8 Naive,T cell_ADT
9325_ADT,1,T cell,CD4 Memory,T cell_ADT
9326_ADT,1,NK,NK,NK_ADT
9328_ADT,1,T cell,CD8 Naive,T cell_ADT
9333_ADT,1,T cell,CD4 Naive,T cell_ADT
9337_ADT,1,B cell,Memory B,B cell_ADT
9339_ADT,1,B cell,Naive B,B cell_ADT
9340_ADT,1,T cell,gdT,T cell_ADT
9341_ADT,1,T cell,CD4 Naive,T cell_ADT
9342_ADT,1,B cell,Naive B,B cell_ADT
9344_ADT,1,T cell,CD8 Effector_2,T cell_ADT
9345_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9356_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9358_ADT,1,T cell,CD4 Naive,T cell_ADT
9360_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9361_ADT,1,T cell,MAIT,T cell_ADT
9362_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9363_ADT,1,NK,NK,NK_ADT
9368_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9369_ADT,1,T cell,CD4 Memory,T cell_ADT
9370_ADT,1,T cell,CD4 Naive,T cell_ADT
9374_ADT,1,T cell,CD4 Naive,T cell_ADT
9375_ADT,1,T cell,CD4 Memory,T cell_ADT
9376_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9378_ADT,1,T cell,CD4 Naive,T cell_ADT
9379_ADT,1,T cell,CD4 Naive,T cell_ADT
9380_ADT,1,T cell,CD8 Naive,T cell_ADT
9382_ADT,1,T cell,CD4 Naive,T cell_ADT
9384_ADT,1,T cell,CD4 Memory,T cell_ADT
9386_ADT,1,T cell,gdT,T cell_ADT
9387_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9388_ADT,1,B cell,Naive B,B cell_ADT
9389_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9392_ADT,1,B cell,Memory B,B cell_ADT
9393_ADT,1,B cell,Naive B,B cell_ADT
9394_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9395_ADT,1,T cell,CD4 Naive,T cell_ADT
9397_ADT,1,T cell,CD4 Memory,T cell_ADT
9400_ADT,1,T cell,CD8 Naive,T cell_ADT
9402_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9403_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9404_ADT,1,B cell,Memory B,B cell_ADT
9406_ADT,1,T cell,CD4 Naive,T cell_ADT
9408_ADT,1,NK,CD56 bright NK,NK_ADT
9410_ADT,1,B cell,Memory B,B cell_ADT
9413_ADT,1,T cell,CD4 Naive,T cell_ADT
9414_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9421_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9422_ADT,1,T cell,CD4 Naive,T cell_ADT
9426_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9427_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9428_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9430_ADT,1,T cell,CD4 Memory,T cell_ADT
9432_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9433_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9434_ADT,1,T cell,CD4 Naive,T cell_ADT
9436_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9440_ADT,1,T cell,CD4 Naive,T cell_ADT
9441_ADT,1,T cell,CD4 Memory,T cell_ADT
9443_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9446_ADT,1,T cell,CD8 Naive,T cell_ADT
9447_ADT,1,T cell,CD4 Memory,T cell_ADT
9449_ADT,1,T cell,CD4 Naive,T cell_ADT
9452_ADT,1,NK,NK,NK_ADT
9453_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9454_ADT,1,T cell,CD4 Naive,T cell_ADT
9455_ADT,1,T cell,CD8 Naive,T cell_ADT
9460_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9462_ADT,1,B cell,Plasmablast,B cell_ADT
9463_ADT,1,T cell,MAIT,T cell_ADT
9465_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9466_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
9467_ADT,1,B cell,Memory B,B cell_ADT
9468_ADT,1,T cell,CD8 Memory_2,T cell_ADT
9470_ADT,1,T cell,CD4 Naive,T cell_ADT
9471_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9473_ADT,1,T cell,CD4 Naive,T cell_ADT
9475_ADT,1,T cell,CD4 Naive,T cell_ADT
9476_ADT,1,B cell,Memory B,B cell_ADT
9478_ADT,1,T cell,gdT,T cell_ADT
9479_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9481_ADT,1,B cell,Memory B,B cell_ADT
9483_ADT,1,B cell,Naive B,B cell_ADT
9484_ADT,1,T cell,CD4 Memory,T cell_ADT
9485_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9486_ADT,1,T cell,CD4 Naive,T cell_ADT
9488_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9490_ADT,1,T cell,gdT,T cell_ADT
9495_ADT,1,T cell,CD8 Naive,T cell_ADT
9502_ADT,1,Progenitor cells,Prog_B 2,Progenitor cells_ADT
9504_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9506_ADT,1,B cell,Naive B,B cell_ADT
9508_ADT,1,T cell,CD4 Memory,T cell_ADT
9509_ADT,1,T cell,CD4 Naive,T cell_ADT
9510_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9511_ADT,1,T cell,gdT,T cell_ADT
9512_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9517_ADT,1,B cell,Naive B,B cell_ADT
9518_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
9519_ADT,1,T cell,CD8 Naive,T cell_ADT
9520_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9521_ADT,1,T cell,gdT,T cell_ADT
9523_ADT,1,T cell,CD4 Memory,T cell_ADT
9528_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9532_ADT,1,T cell,CD8 Naive,T cell_ADT
9533_ADT,1,T cell,CD4 Naive,T cell_ADT
9535_ADT,1,T cell,CD4 Memory,T cell_ADT
9540_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9541_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9544_ADT,1,T cell,gdT,T cell_ADT
9546_ADT,1,T cell,CD4 Naive,T cell_ADT
9547_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9548_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9551_ADT,1,T cell,CD4 Naive,T cell_ADT
9552_ADT,1,NK,NK,NK_ADT
9553_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9554_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9555_ADT,1,NK,NK,NK_ADT
9556_ADT,1,T cell,CD4 Memory,T cell_ADT
9557_ADT,1,B cell,Naive B,B cell_ADT
9560_ADT,1,T cell,CD8 Naive,T cell_ADT
9561_ADT,1,NK,NK,NK_ADT
9566_ADT,1,Progenitor cells,Prog_B 2,Progenitor cells_ADT
9567_ADT,1,B cell,Memory B,B cell_ADT
9568_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9569_ADT,1,T cell,CD4 Memory,T cell_ADT
9570_ADT,1,NK,NK,NK_ADT
9572_ADT,1,T cell,CD4 Memory,T cell_ADT
9574_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9576_ADT,1,T cell,CD8 Naive,T cell_ADT
9578_ADT,1,T cell,CD4 Naive,T cell_ADT
9579_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9581_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9582_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9583_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9584_ADT,1,Mono/DC,pDC,Mono/DC_ADT
9587_ADT,1,T cell,CD4 Memory,T cell_ADT
9588_ADT,1,B cell,Naive B,B cell_ADT
9590_ADT,1,T cell,CD8 Naive,T cell_ADT
9592_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9593_ADT,1,T cell,CD4 Memory,T cell_ADT
9594_ADT,1,T cell,CD8 Naive,T cell_ADT
9596_ADT,1,B cell,Memory B,B cell_ADT
9598_ADT,1,T cell,CD8 Naive,T cell_ADT
9603_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9604_ADT,1,T cell,CD8 Naive,T cell_ADT
9606_ADT,1,B cell,Naive B,B cell_ADT
9607_ADT,1,Progenitor cells,Prog_DC,Progenitor cells_ADT
9608_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9610_ADT,1,B cell,Memory B,B cell_ADT
9611_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9613_ADT,1,B cell,Naive B,B cell_ADT
9615_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9616_ADT,1,T cell,CD8 Naive,T cell_ADT
9618_ADT,1,B cell,Memory B,B cell_ADT
9622_ADT,1,B cell,Naive B,B cell_ADT
9623_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9626_ADT,1,T cell,Treg,T cell_ADT
9627_ADT,1,B cell,Naive B,B cell_ADT
9629_ADT,1,T cell,CD4 Naive,T cell_ADT
9632_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9635_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9638_ADT,1,B cell,Naive B,B cell_ADT
9640_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9641_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
9642_ADT,1,T cell,CD8 Naive,T cell_ADT
9643_ADT,1,NK,NK,NK_ADT
9647_ADT,1,T cell,CD8 Naive,T cell_ADT
9653_ADT,1,B cell,Naive B,B cell_ADT
9654_ADT,1,B cell,Naive B,B cell_ADT
9655_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9656_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9658_ADT,1,T cell,CD8 Memory_2,T cell_ADT
9660_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9661_ADT,1,T cell,CD4 Naive,T cell_ADT
9662_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
9663_ADT,1,T cell,CD4 Memory,T cell_ADT
9665_ADT,1,T cell,MAIT,T cell_ADT
9667_ADT,1,B cell,Memory B,B cell_ADT
9668_ADT,1,T cell,MAIT,T cell_ADT
9676_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9678_ADT,1,T cell,CD4 Naive,T cell_ADT
9680_ADT,1,T cell,CD4 Naive,T cell_ADT
9682_ADT,1,B cell,Plasmablast,B cell_ADT
9684_ADT,1,T cell,CD8 Naive,T cell_ADT
9685_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9687_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9688_ADT,1,Progenitor cells,Prog_B 2,Progenitor cells_ADT
9689_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9690_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9691_ADT,1,T cell,CD8 Naive,T cell_ADT
9692_ADT,1,T cell,CD8 Naive,T cell_ADT
9694_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9695_ADT,1,B cell,Naive B,B cell_ADT
9697_ADT,1,T cell,CD4 Naive,T cell_ADT
9699_ADT,1,T cell,CD4 Naive,T cell_ADT
9701_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9706_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9707_ADT,1,T cell,CD8 Naive,T cell_ADT
9708_ADT,1,NK,NK,NK_ADT
9710_ADT,1,T cell,gdT,T cell_ADT
9711_ADT,1,B cell,Memory B,B cell_ADT
9714_ADT,1,T cell,CD8 Naive,T cell_ADT
9715_ADT,1,T cell,CD8 Naive,T cell_ADT
9717_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9718_ADT,1,T cell,CD4 Naive,T cell_ADT
9719_ADT,1,B cell,Naive B,B cell_ADT
9721_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
9722_ADT,1,B cell,Naive B,B cell_ADT
9729_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
9731_ADT,1,T cell,CD4 Naive,T cell_ADT
9733_ADT,1,T cell,CD4 Naive,T cell_ADT
9736_ADT,1,T cell,CD4 Naive,T cell_ADT
9738_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9739_ADT,1,T cell,MAIT,T cell_ADT
9740_ADT,1,T cell,MAIT,T cell_ADT
9743_ADT,1,T cell,CD4 Naive,T cell_ADT
9747_ADT,1,T cell,CD4 Naive,T cell_ADT
9748_ADT,1,T cell,CD4 Memory,T cell_ADT
9749_ADT,1,T cell,CD4 Memory,T cell_ADT
9752_ADT,1,T cell,CD4 Memory,T cell_ADT
9757_ADT,1,T cell,CD8 Naive,T cell_ADT
9758_ADT,1,T cell,CD8 Naive,T cell_ADT
9759_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
9760_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9761_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9763_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9764_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
9767_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9768_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9773_ADT,1,T cell,CD8 Memory_2,T cell_ADT
9775_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9776_ADT,1,T cell,CD8 Naive,T cell_ADT
9779_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
9783_ADT,1,T cell,CD8 Naive,T cell_ADT
9784_ADT,1,T cell,MAIT,T cell_ADT
9785_ADT,1,T cell,CD8 Naive,T cell_ADT
9786_ADT,1,T cell,CD4 Memory,T cell_ADT
9787_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9790_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9791_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
9792_ADT,1,T cell,CD4 Naive,T cell_ADT
9794_ADT,1,NK,NK,NK_ADT
9795_ADT,1,T cell,CD4 Memory,T cell_ADT
9800_ADT,1,T cell,CD4 Naive,T cell_ADT
9801_ADT,1,T cell,CD4 Naive,T cell_ADT
9805_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9806_ADT,1,T cell,CD4 Naive,T cell_ADT
9809_ADT,1,T cell,CD4 Memory,T cell_ADT
9810_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9811_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9812_ADT,1,NK,NK,NK_ADT
9813_ADT,1,T cell,Treg,T cell_ADT
9815_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9819_ADT,1,B cell,Memory B,B cell_ADT
9820_ADT,1,Progenitor cells,Prog_B 2,Progenitor cells_ADT
9827_ADT,1,T cell,gdT,T cell_ADT
9828_ADT,1,B cell,Memory B,B cell_ADT
9829_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9830_ADT,1,T cell,CD4 Naive,T cell_ADT
9834_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
9835_ADT,1,NK,NK,NK_ADT
9839_ADT,1,T cell,CD4 Naive,T cell_ADT
9841_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9842_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9845_ADT,1,T cell,CD8 Naive,T cell_ADT
9846_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9848_ADT,1,Progenitor cells,Prog_DC,Progenitor cells_ADT
9850_ADT,1,T cell,CD4 Naive,T cell_ADT
9851_ADT,1,T cell,CD4 Memory,T cell_ADT
9852_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
9854_ADT,1,Mono/DC,pDC,Mono/DC_ADT
9857_ADT,1,T cell,CD8 Naive,T cell_ADT
9860_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9863_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9864_ADT,1,NK,NK,NK_ADT
9865_ADT,1,T cell,CD4 Memory,T cell_ADT
9866_ADT,1,B cell,Naive B,B cell_ADT
9867_ADT,1,T cell,CD8 Naive,T cell_ADT
9868_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9869_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
9872_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9874_ADT,1,T cell,CD4 Memory,T cell_ADT
9875_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9877_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9878_ADT,1,T cell,CD4 Naive,T cell_ADT
9884_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9890_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9894_ADT,1,B cell,Memory B,B cell_ADT
9896_ADT,1,B cell,Naive B,B cell_ADT
9897_ADT,1,B cell,Memory B,B cell_ADT
9898_ADT,1,T cell,CD8 Naive,T cell_ADT
9899_ADT,1,B cell,Naive B,B cell_ADT
9900_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9901_ADT,1,T cell,CD8 Effector_1,T cell_ADT
9902_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9904_ADT,1,T cell,CD4 Naive,T cell_ADT
9905_ADT,1,T cell,CD4 Memory,T cell_ADT
9909_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9910_ADT,1,B cell,Naive B,B cell_ADT
9911_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9912_ADT,1,NK,NK,NK_ADT
9915_ADT,1,B cell,Naive B,B cell_ADT
9917_ADT,1,T cell,CD4 Memory,T cell_ADT
9918_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9920_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9923_ADT,1,B cell,Naive B,B cell_ADT
9925_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
9928_ADT,1,T cell,CD4 Memory,T cell_ADT
9929_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9930_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9934_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
9935_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9936_ADT,1,T cell,MAIT,T cell_ADT
9938_ADT,1,T cell,CD4 Naive,T cell_ADT
9939_ADT,1,T cell,CD8 Naive,T cell_ADT
9941_ADT,1,NK,NK,NK_ADT
9943_ADT,1,T cell,CD4 Memory,T cell_ADT
9950_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9951_ADT,1,T cell,CD4 Memory,T cell_ADT
9952_ADT,1,T cell,CD4 Memory,T cell_ADT
9954_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9955_ADT,1,T cell,gdT,T cell_ADT
9957_ADT,1,B cell,Memory B,B cell_ADT
9961_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9963_ADT,1,T cell,CD8 Naive,T cell_ADT
9965_ADT,1,T cell,CD4 Naive,T cell_ADT
9966_ADT,1,B cell,Naive B,B cell_ADT
9968_ADT,1,T cell,CD8 Naive,T cell_ADT
9969_ADT,1,B cell,Naive B,B cell_ADT
9970_ADT,1,T cell,CD8 Naive,T cell_ADT
9971_ADT,1,T cell,CD8 Memory_1,T cell_ADT
9972_ADT,1,T cell,CD8 Naive,T cell_ADT
9976_ADT,1,T cell,CD8 Naive,T cell_ADT
9979_ADT,1,T cell,MAIT,T cell_ADT
9980_ADT,1,T cell,CD4 Naive,T cell_ADT
9981_ADT,1,T cell,CD8 Naive,T cell_ADT
9983_ADT,1,T cell,CD8 Naive,T cell_ADT
9984_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9985_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9987_ADT,1,B cell,Naive B,B cell_ADT
9989_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9991_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9992_ADT,1,NK,NK,NK_ADT
9993_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9994_ADT,1,T cell,CD8 Naive,T cell_ADT
9995_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9997_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
9998_ADT,1,T cell,CD4 Naive,T cell_ADT
9999_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
10000_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
10001_ADT,1,T cell,CD4 Naive,T cell_ADT
10006_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
