Index,cell_type_00,cell_type_01,cell_type,cell_type_02
2776_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2777_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2778_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2779_RNA,Treg,Treg_RNA,CD4,CD4_RNA
2780_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2781_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
2782_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2783_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2784_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2785_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2786_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
2787_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2788_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2789_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2790_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2791_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2792_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2793_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2794_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2795_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2796_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
2797_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
2798_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2799_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2800_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2801_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2802_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
2803_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2804_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2805_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2806_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
2807_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
2808_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2809_RNA,NK,NK_RNA,NK,NK_RNA
2810_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2811_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2812_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2813_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2814_RNA,gdT,gdT_RNA,CD8,CD8_RNA
2815_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2816_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2817_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2818_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2819_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2820_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2821_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2822_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2823_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2824_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2825_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2826_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2827_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2828_RNA,NK,NK_RNA,NK,NK_RNA
2829_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2830_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2831_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2832_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2833_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
2834_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2835_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2836_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2837_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2838_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2839_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2840_RNA,NK,NK_RNA,NK,NK_RNA
2841_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2842_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2843_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2844_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2845_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2846_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2847_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2848_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2849_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2850_RNA,gdT,gdT_RNA,CD8,CD8_RNA
2851_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2852_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2853_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2854_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2855_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
2856_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2857_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2858_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2859_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2860_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2861_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2862_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2863_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2864_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2865_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2866_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
2867_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2868_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2869_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2870_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
2871_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2872_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2873_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2874_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2875_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2876_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2877_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2878_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2879_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
2880_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2881_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2882_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2883_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2884_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2885_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2886_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2887_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2888_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
2889_RNA,NK,NK_RNA,NK,NK_RNA
2890_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
2891_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
2892_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2893_RNA,gdT,gdT_RNA,CD8,CD8_RNA
2894_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
2895_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2896_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
2897_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
2898_RNA,NK,NK_RNA,NK,NK_RNA
2899_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2900_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2901_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2902_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2903_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2904_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2905_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2906_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2907_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2908_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2909_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2910_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2911_RNA,NK,NK_RNA,NK,NK_RNA
2912_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2913_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2914_RNA,NK,NK_RNA,NK,NK_RNA
2915_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2916_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2917_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2918_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2919_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2920_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2921_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2922_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2923_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2924_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2925_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2926_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2927_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2928_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2929_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2930_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2931_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2932_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2933_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2934_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2935_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2936_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
2937_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2938_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2939_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
2940_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2941_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2942_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2943_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2944_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2945_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2946_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
2947_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2948_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2949_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
2950_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2951_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2952_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2953_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2954_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2955_RNA,Treg,Treg_RNA,CD4,CD4_RNA
2956_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2957_RNA,HSPC,HSPC_RNA,HSPC,HSPC_RNA
2958_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2959_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2960_RNA,NK,NK_RNA,NK,NK_RNA
2961_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2962_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
2963_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2964_RNA,Treg,Treg_RNA,CD4,CD4_RNA
2965_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2966_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2967_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2968_RNA,NK,NK_RNA,NK,NK_RNA
2969_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2970_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2971_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2972_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2973_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2974_RNA,gdT,gdT_RNA,CD8,CD8_RNA
2975_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
2976_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2977_RNA,NK,NK_RNA,NK,NK_RNA
2978_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2979_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2980_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2981_RNA,Treg,Treg_RNA,CD4,CD4_RNA
2982_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
2983_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2984_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2985_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
2986_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
2987_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
2988_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2989_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
2990_RNA,NK,NK_RNA,NK,NK_RNA
2991_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2992_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2993_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
2994_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
2995_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
2996_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2997_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2998_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
2999_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3000_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3001_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3002_RNA,NK,NK_RNA,NK,NK_RNA
3003_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3004_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3005_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3006_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3007_RNA,NK,NK_RNA,NK,NK_RNA
3008_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3009_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3010_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3011_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3012_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3013_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3014_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3015_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3016_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3017_RNA,NK,NK_RNA,NK,NK_RNA
3018_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3019_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3020_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3021_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3022_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3023_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3024_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3025_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3026_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3027_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3028_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3029_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3030_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3031_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3032_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3033_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3034_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3035_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3036_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3037_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3038_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3039_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3040_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3041_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3042_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3043_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3044_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3045_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3046_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3047_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3048_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3049_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3050_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3051_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3052_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
3053_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3054_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3055_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3056_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3057_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3058_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3059_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3060_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3061_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3062_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3063_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3064_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3065_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3066_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3067_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3068_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3069_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3070_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3071_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3072_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3073_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3074_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3075_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3076_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3077_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3078_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3079_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3080_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3081_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3082_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3083_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3084_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3085_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3086_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3087_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3088_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3089_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3090_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3091_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3092_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3093_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3094_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3095_RNA,NK,NK_RNA,NK,NK_RNA
3096_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3097_RNA,NK,NK_RNA,NK,NK_RNA
3098_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3099_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3100_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3101_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3102_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3103_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
3104_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3105_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3106_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3107_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3108_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3109_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3110_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3111_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3112_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3113_RNA,NK,NK_RNA,NK,NK_RNA
3114_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3115_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3116_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3117_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3118_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3119_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3120_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3121_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3122_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3123_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3124_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3125_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3126_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3127_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3128_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
