Index,cell_type_00,cell_type_01,cell_type,cell_type_02
2783_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2784_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2785_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2787_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2788_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2789_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2790_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2791_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2793_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2794_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2795_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2797_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
2798_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2800_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2801_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2802_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
2803_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2804_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
2806_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
2808_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2809_ATAC,NK,NK_ATAC,NK,NK_ATAC
2814_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
2815_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2817_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2818_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
2819_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2820_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2822_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2823_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2824_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2825_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2826_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2827_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2828_ATAC,NK,NK_ATAC,NK,NK_ATAC
2830_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2833_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
2836_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2837_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2838_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2839_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2840_ATAC,NK,NK_ATAC,NK,NK_ATAC
2841_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2842_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2843_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2846_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2849_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2852_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2853_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2854_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
2856_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2857_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2858_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2859_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2861_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2862_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2863_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2865_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
2866_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
2867_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2868_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2870_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
2871_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2872_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2874_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2875_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2876_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2877_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2878_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2881_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2882_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2883_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2884_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2885_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2886_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2887_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
2888_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
2890_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
2891_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
2892_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2893_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
2894_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
2895_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2898_ATAC,NK,NK_ATAC,NK,NK_ATAC
2899_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2901_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2902_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2903_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2905_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2908_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2910_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
2911_ATAC,NK,NK_ATAC,NK,NK_ATAC
2914_ATAC,NK,NK_ATAC,NK,NK_ATAC
2915_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2916_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2917_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2918_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2919_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2920_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2921_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2922_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2924_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2925_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2926_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2927_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
2930_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
2932_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2933_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2934_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2935_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2936_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
2937_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2938_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2939_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
2940_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2942_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2944_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
2945_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2946_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
2947_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
2949_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
2950_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2954_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
2957_ATAC,HSPC,HSPC_ATAC,HSPC,HSPC_ATAC
2958_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2959_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
2960_ATAC,NK,NK_ATAC,NK,NK_ATAC
2961_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2963_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2964_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
2965_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2966_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2967_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2968_ATAC,NK,NK_ATAC,NK,NK_ATAC
2969_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2973_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2974_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
2976_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2977_ATAC,NK,NK_ATAC,NK,NK_ATAC
2979_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2980_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2983_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2984_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2985_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
2986_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
2987_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
2989_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
2990_ATAC,NK,NK_ATAC,NK,NK_ATAC
2992_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
2994_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
2996_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2997_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
2998_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3000_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3001_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3002_ATAC,NK,NK_ATAC,NK,NK_ATAC
3003_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3005_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3006_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3007_ATAC,NK,NK_ATAC,NK,NK_ATAC
3008_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3009_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3011_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3013_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
3014_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3015_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
3017_ATAC,NK,NK_ATAC,NK,NK_ATAC
3019_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3020_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3021_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3023_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3024_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3025_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
3027_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3028_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
3030_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
3031_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3033_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3035_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
3036_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
3037_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3038_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3039_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
3040_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3042_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3043_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
3046_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
3047_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3048_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
3050_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
3051_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3052_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
3053_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3060_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3061_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
3062_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3063_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
3064_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3066_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3068_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
3069_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3072_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
3073_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
3075_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3076_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3077_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
3078_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3079_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3080_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
3082_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3083_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3084_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3087_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3089_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3090_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3091_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3092_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3093_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3094_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3095_ATAC,NK,NK_ATAC,NK,NK_ATAC
3096_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
3098_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
3099_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3100_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3101_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3103_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
3104_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3105_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3106_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3107_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3108_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3110_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3111_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3113_ATAC,NK,NK_ATAC,NK,NK_ATAC
3114_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3115_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3116_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
3117_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
3118_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
3119_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3120_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3121_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3122_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3123_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3124_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3125_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3127_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3129_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3130_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3131_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3132_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3134_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3135_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
3136_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
3137_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
3139_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3140_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3141_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
3142_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3144_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3146_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3147_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3153_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3154_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3156_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3157_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3161_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3162_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3163_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3167_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
3168_ATAC,NK,NK_ATAC,NK,NK_ATAC
3169_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3170_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3172_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
3173_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3174_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3176_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3177_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
3178_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
3179_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3180_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3182_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3183_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
3184_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3186_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3187_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
3190_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3191_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
3192_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3193_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
3196_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3200_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3201_ATAC,HSPC,HSPC_ATAC,HSPC,HSPC_ATAC
3202_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3203_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3204_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
3205_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3207_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3208_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
3211_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
3212_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3213_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3214_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3215_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
3217_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3218_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3219_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3222_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3223_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3224_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
3226_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3227_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3229_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3230_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3233_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
3234_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
3235_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3236_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3237_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3239_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3240_ATAC,Plasma,Plasma_ATAC,B Cells,B Cells_ATAC
3241_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
3243_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3244_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
3245_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3246_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
3250_ATAC,NK,NK_ATAC,NK,NK_ATAC
3252_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
3253_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
3256_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
