Index,cell_type_00,cell_type_01,cell_type,cell_type_02
3341_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3343_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3344_RNA,NK,NK_RNA,NK,NK_RNA
3345_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3347_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3348_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3350_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3352_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3353_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3354_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3355_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3356_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3357_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3358_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3359_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3361_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3362_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3364_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3365_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3366_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3367_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3368_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3369_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3370_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3374_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3377_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3379_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3380_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3381_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3382_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3383_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3384_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3385_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3386_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3387_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3388_RNA,NK,NK_RNA,NK,NK_RNA
3389_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3390_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3392_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3395_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3396_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3397_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3398_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3400_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3401_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3402_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3403_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3405_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3406_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3407_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3410_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3412_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3413_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3415_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3416_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3417_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3422_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3424_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3425_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3426_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3427_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3428_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3429_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3430_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3432_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3434_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3435_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3437_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3439_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3440_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3441_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3442_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3443_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3444_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3445_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3446_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3447_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3450_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3453_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3454_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3455_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3456_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3457_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3458_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3459_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3460_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3461_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3462_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3463_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3466_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3467_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3468_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3469_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3470_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3471_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3472_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3473_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3474_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3475_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3477_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3478_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3480_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3481_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3484_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3485_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3486_RNA,NK,NK_RNA,NK,NK_RNA
3488_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3489_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3490_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3491_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3492_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3493_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3494_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3495_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3496_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3497_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3498_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3499_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3501_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3502_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3504_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3505_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3507_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3509_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3510_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3511_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3512_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3513_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3514_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3516_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3519_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3520_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3521_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3526_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3527_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3529_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3530_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3531_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3532_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3533_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3535_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3536_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3537_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3539_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3540_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3541_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3542_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3544_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3545_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3547_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3548_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3549_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3550_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3554_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3556_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3557_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3558_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3563_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3566_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3567_RNA,NK,NK_RNA,NK,NK_RNA
3568_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3571_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3572_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3573_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3574_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3575_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3577_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3578_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3579_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3580_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3581_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3583_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3584_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3585_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
3587_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3589_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3592_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3594_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3596_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3598_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3599_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3600_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3601_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
3602_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3604_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3605_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3608_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3609_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3610_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3611_RNA,NK,NK_RNA,NK,NK_RNA
3612_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3613_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3614_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3616_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3617_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3618_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3619_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3620_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3621_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3622_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3623_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3626_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3627_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3629_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3630_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3632_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3633_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3634_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3635_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3636_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3637_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3638_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3639_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3642_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3643_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3645_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3647_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3649_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3652_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3653_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3654_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3655_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3656_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3657_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3658_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3659_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3660_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3661_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3662_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3664_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3667_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3668_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3669_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3670_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3671_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3673_RNA,NK,NK_RNA,NK,NK_RNA
3674_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3675_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3677_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3679_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3680_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3682_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3683_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3684_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3686_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3688_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3690_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3691_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3692_RNA,NK,NK_RNA,NK,NK_RNA
3694_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3698_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3699_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3702_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3704_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3705_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3706_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3707_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3708_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3709_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3710_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3711_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3712_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3713_RNA,NK,NK_RNA,NK,NK_RNA
3714_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3715_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3716_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3717_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3720_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3721_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3722_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3723_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3724_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3725_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3726_RNA,NK,NK_RNA,NK,NK_RNA
3727_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3728_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3730_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3731_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3732_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3733_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3734_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3735_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3739_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3740_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3741_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3742_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3744_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3745_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3746_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3747_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3748_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3749_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3750_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3751_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3752_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3753_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3754_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3757_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
3758_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3759_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3760_RNA,NK,NK_RNA,NK,NK_RNA
3761_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3762_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3763_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3764_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3765_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3766_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3767_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3769_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3770_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3771_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
3775_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3776_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3777_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
3781_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3782_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
3783_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3784_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3785_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3786_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3787_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3788_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
3789_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3791_RNA,Treg,Treg_RNA,CD4,CD4_RNA
3793_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3794_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3795_RNA,gdT,gdT_RNA,CD8,CD8_RNA
3796_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3797_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3798_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3800_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3801_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3802_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3803_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3804_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3805_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3807_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3808_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3811_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3812_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
3814_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3815_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
3816_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
3818_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3819_RNA,NK,NK_RNA,NK,NK_RNA
3821_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3822_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
3823_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
3828_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
3829_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3830_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
3832_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
3833_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
